Gene,p value Asian,mutation rates
ZNF569,4.91443932977982e-08,0.333333333333333
ZNF585B,4.91443932977982e-08,0.333333333333333
ZNF589,4.91443932977982e-08,0.333333333333333
ZNF594,4.91443932977982e-08,0.333333333333333
ZNF595,4.91443932977982e-08,0.333333333333333
ZNF599,4.91443932977982e-08,0.333333333333333
ZNF605,4.91443932977982e-08,0.333333333333333
ZNF608,4.91443932977982e-08,0.333333333333333
ZNF611,4.91443932977982e-08,0.333333333333333
ZNF614,4.91443932977982e-08,0.333333333333333
ZNF615,4.91443932977982e-08,0.333333333333333
ZNF616,4.91443932977982e-08,0.333333333333333
ZNF619,4.91443932977982e-08,0.333333333333333
ZNF620,4.91443932977982e-08,0.333333333333333
ZNF624,4.91443932977982e-08,0.333333333333333
ZNF625,4.91443932977982e-08,0.333333333333333
ZNF626,4.91443932977982e-08,0.333333333333333
ZNF629,4.91443932977982e-08,0.333333333333333
ZNF639,4.91443932977982e-08,0.333333333333333
ZNF644,4.91443932977982e-08,0.333333333333333
ZNF646,4.91443932977982e-08,0.333333333333333
ZNF652,4.91443932977982e-08,0.333333333333333
ZNF658,4.91443932977982e-08,0.333333333333333
ZNF658B,4.91443932977982e-08,0.333333333333333
ZNF670,4.91443932977982e-08,0.333333333333333
ZNF680,4.91443932977982e-08,0.333333333333333
ZNF699,4.91443932977982e-08,0.333333333333333
ZNF705A,4.91443932977982e-08,0.333333333333333
ZNF709,4.91443932977982e-08,0.333333333333333
ZNF721,4.91443932977982e-08,0.333333333333333
ZNF724P,4.91443932977982e-08,0.333333333333333
ZNF726,4.91443932977982e-08,0.333333333333333
ZNF728,4.91443932977982e-08,0.333333333333333
ZNF75D,4.91443932977982e-08,0.333333333333333
ZNF765,4.91443932977982e-08,0.333333333333333
ZNF780B,4.91443932977982e-08,0.333333333333333
ZNF789,4.91443932977982e-08,0.333333333333333
ZNF791,4.91443932977982e-08,0.333333333333333
ZNF804A,4.91443932977982e-08,0.333333333333333
ZNF813,4.91443932977982e-08,0.333333333333333
ZNF814,4.91443932977982e-08,0.333333333333333
ZNF816,4.91443932977982e-08,0.333333333333333
ZNF83,4.91443932977982e-08,0.333333333333333
ZNF836,4.91443932977982e-08,0.333333333333333
ZNF841,4.91443932977982e-08,0.333333333333333
ZNF845,4.91443932977982e-08,0.333333333333333
ZNF85,4.91443932977982e-08,0.333333333333333
ZNF850,4.91443932977982e-08,0.333333333333333
ZNF860,4.91443932977982e-08,0.333333333333333
ZNF862,4.91443932977982e-08,0.333333333333333
ZNF91,4.91443932977982e-08,0.333333333333333
ZP1,4.91443932977982e-08,0.333333333333333
ZP2,4.91443932977982e-08,0.333333333333333
ZPBP,4.91443932977982e-08,0.333333333333333
ZPLD1,4.91443932977982e-08,0.333333333333333
ZRANB3,4.91443932977982e-08,0.333333333333333
ZRSR1,4.91443932977982e-08,0.333333333333333
ZSCAN30,4.91443932977982e-08,0.333333333333333
ZSCAN5A,4.91443932977982e-08,0.333333333333333
ZW10,4.91443932977982e-08,0.333333333333333
ZXDA,4.91443932977982e-08,0.333333333333333
ZXDC,4.91443932977982e-08,0.333333333333333
ZYG11B,4.91443932977982e-08,0.333333333333333
ZZEF1,4.91443932977982e-08,0.333333333333333
