"","Gene","p value"
"4522","APOD","NaN"
"4523","LINC00969","0.999999999999999"
"4524","MIR570","NaN"
"4525","MUC20","0.909648954425822"
"4526","MUC4","0.000631165062173631"
"4527","TNK2","0.536446088618447"
"4528","AC024937.6","NaN"
"4529","SDHAP1","0.999999999999999"
"4530","AC024937.4","NaN"
"4531","TFRC","0.421839281925926"
"4532","LINC00885","NaN"
"4533","ZDHHC19","0.999999999999999"
"4534","SLC51A","1"
"4535","PCYT1A","0.909648954425822"
"4536","TCTEX1D2","0.947916211311687"
"4537","TM4SF19","NaN"
"4538","UBXN7","0.421839281925926"
"4539","RNF168","1"
"4540","SMCO1","1"
"4541","AC092933.3","NaN"
"4542","WDR53","NaN"
"4543","FBXO45","0.947916211311687"
"4544","NRROS","0.2942505182063"
"4545","PIGX","1"
"4546","CEP19","NaN"
"4547","PAK2","0.947916211311687"
"4548","SENP5","1"
"4549","NCBP2","NaN"
"4550","PIGZ","0.2942505182063"
"4551","MFI2","NaN"
"4552","DLG1","0.5252412886809"
"4553","BDH1","0.421839281925926"
"4554","AC024560.3","0.536446088618447"
"4555","KIAA0226","0.202024321514139"
"4556","FYTTD1","NaN"
"4557","LRCH3","0.947916211311687"
"4558","IQCG","0.947916211311687"
"4559","RPL35A","0.947916211311687"
"4560","LMLN","0.909648954425822"
"4561","ANKRD18DP","0.421839281925926"
"4562","RNU6-821P","NaN"
"4563","FAM157A","NaN"
"4564","ZNF595","0.709281690647456"
"4565","ZNF718","NaN"
"4566","RP11-1365D11.1","NaN"
"4567","ZNF876P","NaN"
"4568","ZNF732","0.999999999999999"
"4569","ZNF141","0.909648954425822"
"4570","RP11-2H3.6","NaN"
"4571","ZNF721","1"
"4572","PIGG","NaN"
"4573","PDE6B","0.842779330734587"
"4574","ATP5I","NaN"
"4575","MYL5","NaN"
"4576","MFSD7","1"
"4577","PCGF3","1"
"4578","CPLX1","NaN"
"4579","GAK","1"
"4580","TMEM175","1"
"4581","DGKQ","1"
"4582","SLC26A1","1"
"4583","IDUA","0.999999999999999"
"4584","FGFRL1","0.999999999999999"
"4585","RNF212","0.536446088618447"
"4586","AC092535.3","NaN"
"4587","SPON2","1"
"4588","CTBP1","0.999999999999999"
"4589","MAEA","0.421839281925926"
"4590","UVSSA","1"
"4591","CRIPAK","NaN"
"4592","RP11-1398P2.1","NaN"
"4593","FAM53A","0.947916211311687"
"4594","SLBP","0.947916211311687"
"4595","TMEM129","0.947916211311687"
"4596","TACC3","1"
"4597","FGFR3","1"
"4598","LETM1","NaN"
"4599","WHSC1","0.861559072241221"
"4600","NELFA","NaN"
"4601","C4orf48","NaN"
"4602","NAT8L","NaN"
"4603","POLN","0.202024321514139"
"4604","HAUS3","0.999999999999999"
"4605","MXD4","NaN"
"4606","ZFYVE28","1"
"4607","RNF4","NaN"
"4608","FAM193A","0.999999999999999"
"4609","TNIP2","0.421839281925926"
"4610","SH3BP2","0.709281690647456"
"4611","ADD1","1"
"4612","MFSD10","NaN"
"4613","NOP14","0.947916211311687"
"4614","GRK4","0.947916211311687"
"4615","HTT","0.18361644365493"
"4616","MSANTD1","0.947916211311687"
"4617","RGS12","0.999999999999999"
"4618","HGFAC","0.999999999999998"
"4619","DOK7","NaN"
"4620","RP11-529E10.6","NaN"
"4621","LRPAP1","NaN"
"4622","LINC00955","NaN"
"4623","ADRA2C","1"
"4624","AC226119.5","NaN"
"4625","FAM86EP","0.202024321514139"
"4626","OTOP1","0.999999999999998"
"4627","TMEM128","0.883176951771437"
"4628","LYAR","0.536446088618447"
"4629","ZBTB49","0.999999999999999"
"4630","STX18","1"
"4631","MSX1","0.947916211311687"
"4632","CYTL1","NaN"
"4633","STK32B","0.585556514874567"
"4634","EVC2","0.595362589663326"
"4635","EVC","0.883176951771437"
"4636","CRMP1","0.293729577039017"
"4637","C4orf50","NaN"
"4638","JAKMIP1","0.161633544144447"
"4639","WFS1","0.5252412886809"
"4640","PPP2R2C","0.999999999999999"
"4641","MAN2B2","0.999999999999998"
"4642","MRFAP1","1"
"4643","S100P","NaN"
"4644","MRFAP1L1","1"
"4645","BLOC1S4","0.999999999999999"
"4646","KIAA0232","0.909648954425822"
"4647","TBC1D14","0.999999999999999"
"4648","CCDC96","NaN"
"4649","TADA2B","0.709281690647456"
"4650","GRPEL1","NaN"
"4651","SORCS2","0.536446088618447"
"4652","PSAPL1","0.947916211311687"
"4653","AFAP1","0.999999999999998"
"4654","ABLIM2","0.999999999999999"
"4655","SH3TC1","0.999999999999999"
"4656","HTRA3","0.909648954425822"
"4657","RP11-774O3.3","NaN"
"4658","ACOX3","1"
"4659","TRMT44","0.947916211311687"
"4660","GPR78","0.999999999999999"
"4661","CPZ","0.999999999999999"
"4662","HMX1","NaN"
"4663","RP11-747H12.1","0.947916211311687"
"4664","AC073648.1","NaN"
"4665","USP17L15","0.421839281925926"
"4666","USP17L18","NaN"
"4667","RP11-1396O13.13","NaN"
"4668","DEFB131","NaN"
"4669","MIR548I2","0.947916211311687"
"4670","ALG1L3P","NaN"
"4671","OR7E35P","NaN"
"4672","SLC2A9","0.947916211311687"
"4673","DRD5","0.421839281925926"
"4674","WDR1","0.947916211311687"
"4675","RP11-480G3.1","NaN"
"4676","ZNF518B","0.999999999999998"
"4677","CLNK","0.883176951771437"
"4678","HS3ST1","0.202024321514139"
"4679","HSP90AB2P","NaN"
"4680","RAB28","0.947916211311687"
"4681","NKX3-2","NaN"
"4682","BOD1L1","1"
"4683","CPEB2","0.947916211311687"
"4684","C1QTNF7","0.999999999999999"
"4685","CC2D2A","0.0508187592137773"
"4686","FBXL5","0.536446088618447"
"4687","FAM200B","0.909648954425822"
"4688","BST1","0.536446088618447"
"4689","CD38","0.167300825461942"
"4690","FGFBP1","0.909648954425822"
"4691","FGFBP2","NaN"
"4692","PROM1","1"
"4693","TAPT1","0.999999999999998"
"4694","TAPT1-AS1","NaN"
"4695","LDB2","0.421839281925926"
"4696","QDPR","NaN"
"4697","CLRN2","0.947916211311687"
"4698","LAP3","0.536446088618447"
"4699","MED28","0.421839281925926"
"4700","FAM184B","0.999999999999999"
"4701","DCAF16","0.202024321514139"
"4702","NCAPG","0.947916211311687"
"4703","LCORL","1"
"4704","SLIT2","0.842779330734587"
"4705","PACRGL","0.421839281925926"
"4706","KCNIP4","0.947916211311687"
"4707","GBA3","0.999999999999999"
"4708","PPARGC1A","0.5252412886809"
"4709","DHX15","0.5252412886809"
"4710","MIR573","NaN"
"4711","SOD3","NaN"
"4712","CCDC149","1"
"4713","LGI2","0.999999999999999"
"4714","SEPSECS","0.709281690647456"
"4715","PI4K2B","NaN"
"4716","ZCCHC4","0.2942505182063"
"4717","ANAPC4","1"
"4718","SLC34A2","0.202024321514139"
"4719","SEL1L3","0.293729577039017"
"4720","SMIM20","0.947916211311687"
"4721","RBPJ","NaN"
"4722","CCKAR","0.536446088618447"
"4723","TBC1D19","0.947916211311687"
"4724","STIM2","0.999999999999999"
"4725","AC024132.1","NaN"
"4726","PCDH7","0.999999999999999"
"4727","ARAP2","0.999999999999999"
"4728","DTHD1","NaN"
"4729","C4orf19","0.947916211311687"
"4730","RELL1","NaN"
"4731","PGM2","0.999999999999999"
"4732","TBC1D1","0.947916211311687"
"4733","PTTG2","0.999999999999999"
"4734","KLF3","0.536446088618447"
"4735","TLR10","0.999999999999999"
"4736","TLR1","NaN"
"4737","TLR6","0.999999999999999"
"4738","FAM114A1","0.536446088618447"
"4739","TMEM156","0.947916211311687"
"4740","KLHL5","0.536446088618447"
"4741","WDR19","0.999999999999999"
"4742","RFC1","1"
"4743","KLB","0.536446088618447"
"4744","RPL9","0.999999999999998"
"4745","LIAS","0.421839281925926"
"4746","UGDH","NaN"
"4747","SMIM14","1"
"4748","UBE2K","0.999999999999999"
"4749","PDS5A","0.709281690647456"
"4750","RP11-333E13.4","NaN"
"4751","N4BP2","1"
"4752","RHOH","0.947916211311687"
"4753","CHRNA9","0.909648954425822"
"4754","RBM47","1"
"4755","NSUN7","0.421839281925926"
"4756","APBB2","0.999999999999999"
"4757","UCHL1","0.909648954425822"
"4758","LIMCH1","NaN"
"4759","PHOX2B","0.947916211311687"
"4760","TMEM33","0.536446088618447"
"4761","DCAF4L1","0.999999999999998"
"4762","SLC30A9","0.947916211311687"
"4763","BEND4","1"
"4764","SHISA3","0.947916211311687"
"4765","ATP8A1","0.863547033343627"
"4766","GRXCR1","0.999999999999999"
"4767","RP11-324J13.1","NaN"
"4768","KCTD8","0.449595887851128"
"4769","YIPF7","0.999999999999999"
"4770","GUF1","0.2942505182063"
"4771","GNPDA2","NaN"
"4772","GABRG1","0.825916114572761"
"4773","GABRA2","0.883176951771437"
"4774","COX7B2","0.947916211311687"
"4775","GABRA4","0.5252412886809"
"4776","GABRB1","0.5252412886809"
"4777","COMMD8","0.421839281925926"
"4778","ATP10D","0.999999999999998"
"4779","CORIN","0.999999999999999"
"4780","NFXL1","0.999999999999999"
"4781","NIPAL1","1"
"4782","CNGA1","1"
"4783","TXK","0.909648954425822"
"4784","TEC","NaN"
"4785","SLAIN2","NaN"
"4786","SLC10A4","1"
"4787","ZAR1","0.947916211311687"
"4788","FRYL","0.565963457300051"
"4789","OCIAD1","1"
"4790","OCIAD2","0.999999999999999"
"4791","CWH43","0.999999999999999"
"4792","DCUN1D4","1"
"4793","LRRC66","0.947916211311687"
"4794","SGCB","1"
"4795","SPATA18","0.5252412886809"
"4796","USP46","NaN"
"4797","DANCR","NaN"
"4798","ERVMER34-1","NaN"
"4799","RASL11B","NaN"
"4800","SCFD2","0.536446088618447"
"4801","FIP1L1","0.999999999999999"
"4802","LNX1","0.947916211311687"
"4803","RPL21P44","0.202024321514139"
"4804","CHIC2","NaN"
"4805","GSX2","NaN"
"4806","PDGFRA","0.161633544144447"
"4807","KIT","0.404097041330842"
"4808","KDR","0.999999999999999"
"4809","SRD5A3","NaN"
"4810","TMEM165","0.421839281925926"
"4811","CLOCK","0.947916211311687"
"4812","PDCL2","0.536446088618447"
"4813","NMU","0.999999999999999"
"4814","RP11-345F18.1","NaN"
"4815","EXOC1","0.536446088618447"
"4816","CEP135","0.999999999999999"
"4817","KIAA1211","0.709281690647456"
"4818","AASDH","0.5252412886809"
"4819","PPAT","0.909648954425822"
"4820","PAICS","0.909648954425822"
"4821","SRP72","1"
"4822","ARL9","0.536446088618447"
"4823","HOPX","0.999999999999999"
"4824","SPINK2","NaN"
"4825","REST","0.293729577039017"
"4826","NOA1","NaN"
"4827","POLR2B","0.883176951771437"
"4828","IGFBP7","NaN"
"4829","EXOC5P1","NaN"
"4830","LARP1BP1","NaN"
"4831","TECRL","0.883176951771437"
"4832","EPHA5","0.999999999999998"
"4833","MIR1269A","NaN"
"4834","CENPC","0.909648954425822"
"4835","STAP1","1"
"4836","UBA6","0.883176951771437"
"4837","UBA6-AS1","NaN"
"4838","GNRHR","NaN"
"4839","TMPRSS11D","0.999999999999999"
"4840","TMPRSS11A","0.947916211311687"
"4841","TMPRSS11F","1"
"4842","FTLP10","NaN"
"4843","TMPRSS11BNL","0.909648954425822"
"4844","TMPRSS11B","0.5252412886809"
"4845","YTHDC1","0.999999999999999"
"4846","TMPRSS11E","0.999999999999999"
"4847","UGT2B17","0.947916211311687"
"4848","UGT2B15","0.2942505182063"
"4849","UGT2B10","0.999999999999998"
"4850","UGT2A3","0.999999999999999"
"4851","UGT2B7","0.909648954425822"
"4852","UGT2B11","0.947916211311687"
"4853","UGT2B28","0.999999999999999"
"4854","UGT2B4","0.202024321514139"
"4855","UGT2A1","0.999999999999999"
"4856","UGT2A2","NaN"
"4857","SULT1B1","NaN"
"4858","SULT1E1","NaN"
"4859","CSN1S1","0.999999999999999"
"4860","CSN2","NaN"
"4861","STATH","NaN"
"4862","HTN3","NaN"
"4863","HTN1","NaN"
"4864","CSN1S2AP","NaN"
"4865","ODAM","0.536446088618447"
"4866","FDCSP","NaN"
"4867","CSN3","1"
"4868","CABS1","0.2942505182063"
"4869","SMR3A","0.947916211311687"
"4870","SMR3B","NaN"
"4871","PROL1","NaN"
"4872","MUC7","0.5252412886809"
"4873","AMTN","0.999999999999999"
"4874","AMBN","0.999999999999999"
"4875","ENAM","0.536446088618447"
"4876","IGJ","1"
"4877","UTP3","NaN"
"4878","RUFY3","0.709281690647456"
"4879","GRSF1","0.709281690647456"
"4880","MOB1B","1"
"4881","DCK","0.999999999999999"
"4882","SLC4A4","0.2942505182063"
"4883","GC","0.947916211311687"
"4884","NPFFR2","0.999999999999998"
"4885","ADAMTS3","1"
"4886","COX18","0.536446088618447"
"4887","ANKRD17","0.999999999999999"
"4888","SNORA3","NaN"
"4889","ALB","0.554799328710737"
"4890","AFP","1"
"4891","AFM","0.999999999999999"
"4892","RASSF6","1"
"4893","CXCL6","0.421839281925926"
"4894","PPBPP1","1"
"4895","PF4V1","1"
"4896","CXCL1","1"
"4897","PF4","1"
"4898","PPBP","NaN"
"4899","CXCL5","1"
"4900","CXCL3","NaN"
"4901","PPBPP2","0.947916211311687"
"4902","CXCL2","NaN"
"4903","MTHFD2L","NaN"
"4904","EPGN","1"
"4905","EREG","NaN"
"4906","AREG","NaN"
"4907","BTC","1"
"4908","PARM1","1"
"4909","RCHY1","1"
"4910","THAP6","NaN"
"4911","C4orf26","0.167300825461942"
"4912","CDKL2","1"
"4913","G3BP2","1"
"4914","USO1","NaN"
"4915","PPEF2","0.801361241546671"
"4916","NAAA","1"
"4917","SDAD1","0.947916211311687"
"4918","AC110615.1","NaN"
"4919","CXCL9","NaN"
"4920","ART3","0.947916211311687"
"4921","CXCL10","NaN"
"4922","CXCL11","NaN"
"4923","NUP54","0.947916211311687"
"4924","SCARB2","0.947916211311687"
"4925","FAM47E","1"
"4926","FAM47E-STBD1","0.167300825461942"
"4927","CCDC158","1"
"4928","SHROOM3","0.293729577039017"
"4929","SOWAHB","0.999999999999999"
"4930","SEPT11","NaN"
"4931","CCNI","1"
"4932","CCNG2","NaN"
"4933","CXCL13","1"
"4934","CNOT6L","0.947916211311687"
"4935","MRPL1","0.947916211311687"
"4936","FRAS1","0.966772720462947"
"4937","ANXA3","1"
"4938","BMP2K","0.999999999999999"
"4939","PAQR3","1"
"4940","NAA11","0.947916211311687"
"4941","GK2","0.202024321514139"
"4942","ANTXR2","NaN"
"4943","PRDM8","1"
"4944","FGF5","0.999999999999999"
"4945","C4orf22","1"
"4946","BMP3","0.947916211311687"
"4947","PRKG2","0.999999999999999"
"4948","RASGEF1B","NaN"
"4949","HNRNPD","0.947916211311687"
"4950","HNRNPDL","NaN"
"4951","ENOPH1","0.536446088618447"
"4952","TMEM150C","NaN"
"4953","RP11-791G16.4","NaN"
"4954","SCD5","1"
"4955","SEC31A","0.909648954425822"
"4956","THAP9","0.421839281925926"
"4957","LIN54","0.947916211311687"
"4958","COPS4","0.999999999999999"
"4959","PLAC8","NaN"
"4960","COQ2","0.999999999999999"
"4961","HPSE","1"
"4962","HELQ","0.947916211311687"
"4963","MRPS18C","0.947916211311687"
"4964","FAM175A","1"
"4965","AGPAT9","0.999999999999999"
"4966","RP11-8L2.1","NaN"
"4967","NKX6-1","0.909648954425822"
"4968","CDS1","0.947916211311687"
"4969","WDFY3","0.842779330734587"
"4970","ARHGAP24","0.863547033343627"
"4971","MAPK10","0.999999999999998"
"4972","PTPN13","0.810456599929852"
"4973","SLC10A6","NaN"
"4974","C4orf36","NaN"
"4975","AFF1","0.883176951771437"
"4976","KLHL8","0.947916211311687"
"4977","HSD17B13","NaN"
"4978","HSD17B11","0.947916211311687"
"4979","NUDT9","NaN"
"4980","SPARCL1","NaN"
"4981","DSPP","0.709281690647456"
"4982","DMP1","0.947916211311687"
"4983","IBSP","0.536446088618447"
"4984","MEPE","0.947916211311687"
"4985","HSP90AB3P","0.947916211311687"
"4986","SPP1","NaN"
"4987","PKD2","0.536446088618447"
"4988","ABCG2","0.2942505182063"
"4989","PPM1K","1"
"4990","HERC6","1"
"4991","HERC5","NaN"
"4992","PYURF","0.999999999999999"
"4993","HERC3","NaN"
"4994","PIGY","NaN"
"4995","NAP1L5","0.999999999999999"
"4996","FAM13A","0.999999999999999"
"4997","TIGD2","0.167300825461942"
"4998","GPRIN3","0.999999999999998"
"4999","SNCA","1"
"5000","MMRN1","1"
"5001","CCSER1","0.373998841385755"
"5002","GRID2","0.449595887851128"
"5003","ATOH1","0.999999999999999"
"5004","SMARCAD1","1"
"5005","HPGDS","NaN"
"5006","PDLIM5","0.421839281925926"
"5007","BMPR1B","0.999999999999999"
"5008","UNC5C","0.947916211311687"
"5009","PDHA2","1"
"5010","STPG2","0.536446088618447"
"5011","RAP1GDS1","NaN"
"5012","TSPAN5","1"
"5013","EIF4E","1"
"5014","METAP1","NaN"
"5015","ADH5","0.947916211311687"
"5016","RP11-696N14.1","NaN"
"5017","ADH4","0.202024321514139"
"5018","ADH6","0.999999999999999"
"5019","ADH1A","NaN"
"5020","ADH1B","0.909648954425822"
"5021","ADH1C","NaN"
"5022","ADH7","NaN"
"5023","C4orf17","1"
"5024","TRMT10A","NaN"
"5025","MTTP","0.947916211311687"
"5026","RP11-766F14.2","NaN"
"5027","DAPP1","1"
"5028","LAMTOR3","0.947916211311687"
"5029","DNAJB14","0.536446088618447"
"5030","H2AFZ","0.999999999999999"
"5031","DDIT4L","0.999999999999999"
"5032","EMCN","0.421839281925926"
"5033","PPP3CA","1"
"5034","BANK1","0.5252412886809"
"5035","SLC39A8","0.709281690647456"
"5036","NFKB1","0.2942505182063"
"5037","MANBA","0.947916211311687"
"5038","UBE2D3","0.909648954425822"
"5039","CISD2","NaN"
"5040","SLC9B1","NaN"
"5041","SLC9B2","NaN"
"5042","BDH2","NaN"
"5043","CENPE","0.842779330734587"
"5044","TACR3","0.801361241546671"
"5045","CXXC4","0.947916211311687"
"5046","AC004069.2","NaN"
"5047","TET2","0.599834123536735"
"5048","PPA2","NaN"
"5049","EEF1A1P9","1"
"5050","ARHGEF38","0.947916211311687"
"5051","INTS12","0.999999999999999"
"5052","GSTCD","0.2942505182063"
"5053","NPNT","1"
"5054","TBCK","0.999999999999999"
"5055","AIMP1","NaN"
"5056","DKK2","0.999999999999998"
"5057","PAPSS1","0.947916211311687"
"5058","SGMS2","NaN"
"5059","CYP2U1","NaN"
"5060","HADH","NaN"
"5061","LEF1","0.999999999999998"
"5062","LEF1-AS1","NaN"
"5063","RPL34","NaN"
"5064","OSTC","NaN"
"5065","ETNPPL","NaN"
"5066","COL25A1","NaN"
"5067","SEC24B-AS1","NaN"
"5068","SEC24B","0.999999999999999"
"5069","CCDC109B","NaN"
"5070","CASP6","1"
"5071","PLA2G12A","NaN"
"5072","CFI","1"
"5073","GAR1","1"
"5074","RRH","NaN"
"5075","LRIT3","0.421839281925926"
"5076","EGF","0.161633544144447"
"5077","ELOVL6","NaN"
"5078","ENPEP","1"
"5079","PITX2","0.909648954425822"
"5080","MIR297","NaN"
"5081","C4orf32","NaN"
"5082","AP1AR","1"
"5083","TIFA","NaN"
"5084","ALPK1","0.161633544144447"
"5085","NEUROG2","0.421839281925926"
"5086","RP11-402J6.2","NaN"
"5087","LARP7","1"
"5088","RPL7AP30","NaN"
"5089","ANK2","1"
"5090","CAMK2D","0.947916211311687"
"5091","ARSJ","NaN"
"5092","UGT8","1"
"5093","NDST4","0.2942505182063"
"5094","MTRNR2L13","NaN"
"5095","TRAM1L1","0.999999999999999"
"5096","NDST3","1"
"5097","PRSS12","0.999999999999999"
"5098","CEP170P1","0.947916211311687"
"5099","RP11-384K6.6","NaN"
"5100","METTL14","1"
"5101","SEC24D","0.536446088618447"
"5102","SYNPO2","0.801361241546671"
"5103","MYOZ2","0.947916211311687"
"5104","RP11-455G16.1","NaN"
"5105","USP53","0.536446088618447"
"5106","C4orf3","NaN"
"5107","FABP2","0.947916211311687"
"5108","KLHL2P1","NaN"
"5109","RP11-33B1.4","NaN"
"5110","RP11-33B1.3","NaN"
"5111","PDE5A","0.999999999999999"
"5112","MAD2L1","1"
"5113","PRDM5","0.565963457300051"
"5114","NDNF","0.947916211311687"
"5115","TNIP3","0.999999999999999"
"5116","QRFPR","0.5252412886809"
"5117","ANXA5","NaN"
"5118","TMEM155","1"
"5119","EXOSC9","NaN"
"5120","CCNA2","0.999999999999999"
"5121","BBS7","0.709281690647456"
"5122","TRPC3","0.999999999999998"
"5123","KIAA1109","0.599834123536735"
"5124","ADAD1","0.536446088618447"
"5125","IL2","NaN"
"5126","IL21","NaN"
"5127","BBS12","0.999999999999999"
"5128","FGF2","1"
"5129","NUDT6","0.421839281925926"
"5130","SPATA5","0.999999999999999"
"5131","SPRY1","0.999999999999999"
"5132","ANKRD50","1"
"5133","FAT4","0.404097041330842"
"5134","INTU","0.999999999999998"
"5135","SLC25A31","0.999999999999999"
"5136","HSPA4L","NaN"
"5137","PLK4","0.421839281925926"
"5138","MFSD8","1"
"5139","C4orf29","1"
"5140","LARP1B","0.801361241546671"
"5141","PGRMC2","NaN"
"5142","SCLT1","0.947916211311687"
"5143","C4orf33","NaN"
"5144","PCDH10","0.174902833395607"
"5145","PABPC4L","0.709281690647456"
"5146","RP11-400D2.2","NaN"
"5147","PCDH18","0.863547033343627"
"5148","SLC7A11","0.421839281925926"
"5149","CCRN4L","0.202024321514139"
"5150","ELF2","0.947916211311687"
"5151","MGARP","0.999999999999999"
"5152","NDUFC1","NaN"
"5153","NAA15","0.202024321514139"
"5154","RAB33B","1"
"5155","SETD7","NaN"
"5156","MGST2","0.947916211311687"
"5157","MAML3","0.421839281925926"
"5158","SCOC","0.999999999999999"
"5159","CLGN","0.5252412886809"
"5160","ELMOD2","1"
"5161","UCP1","0.999999999999999"
"5162","TBC1D9","0.883176951771437"
"5163","RNF150","NaN"
"5164","ZNF330","0.202024321514139"
"5165","IL15","NaN"
"5166","INPP4B","0.5252412886809"
"5167","USP38","0.709281690647456"
"5168","GAB1","0.421839281925926"
"5169","SMARCA5","0.999999999999999"
"5170","FREM3","NaN"
"5171","GYPE","0.421839281925926"
"5172","GYPB","0.947916211311687"
"5173","GYPA","0.999999999999998"
"5174","HHIP","0.5252412886809"
"5175","ANAPC10","NaN"
"5176","ABCE1","1"
"5177","OTUD4","NaN"
"5178","SMAD1","1"
"5179","MMAA","0.421839281925926"
"5180","C4orf51","NaN"
"5181","ZNF827","0.0570705352261212"
"5182","LSM6","NaN"
"5183","SLC10A7","1"
"5184","POU4F2","NaN"
"5185","TTC29","1"
"5186","MIR548G","NaN"
"5187","EDNRA","0.999999999999999"
"5188","TMEM184C","NaN"
"5189","ARHGAP10","0.999999999999998"
"5190","NR3C2","0.883176951771437"
"5191","RP11-526A4.1","NaN"
"5192","DCLK2","1"
"5193","LRBA","0.709281690647456"
"5194","MAB21L2","0.999999999999999"
"5195","RPS3A","0.536446088618447"
"5196","SH3D19","0.5252412886809"
"5197","PRSS48","0.421839281925926"
"5198","FAM160A1","0.167300825461942"
"5199","FBXW7","0.801361241546671"
"5200","TMEM154","NaN"
"5201","TIGD4","0.947916211311687"
"5202","ARFIP1","1"
"5203","FHDC1","0.2942505182063"
"5204","TRIM2","0.909648954425822"
"5205","MND1","NaN"
"5206","KIAA0922","0.999999999999999"
"5207","TLR2","NaN"
"5208","RNF175","0.947916211311687"
"5209","SFRP2","1"
"5210","DCHS2","0.567736107676178"
"5211","PLRG1","0.999999999999999"
"5212","FGB","1"
"5213","FGA","0.948579658138187"
"5214","FGG","1"
"5215","LRAT","0.909648954425822"
"5216","RBM46","1"
"5217","NPY2R","0.632066711546462"
"5218","MAP9","0.909648954425822"
"5219","GUCY1A3","0.293729577039017"
"5220","GUCY1B3","1"
"5221","ASIC5","1"
"5222","TDO2","NaN"
"5223","CTSO","NaN"
"5224","PDGFC","0.421839281925926"
"5225","GLRB","0.999999999999999"
"5226","GRIA2","0.554444223139785"
"5227","RP11-364P22.2","NaN"
"5228","FAM198B","0.909648954425822"
"5229","TMEM144","0.999999999999999"
"5230","RP11-597D13.7","NaN"
"5231","RXFP1","0.999999999999999"
"5232","C4orf46","NaN"
"5233","ETFDH","0.709281690647456"
"5234","PPID","1"
"5235","FNIP2","0.999999999999998"
"5236","C4orf45","0.999999999999998"
"5237","RAPGEF2","0.449595887851128"
"5238","AC106860.1","NaN"
"5239","FSTL5","0.999999999999999"
"5240","NAF1","1"
"5241","NPY1R","0.999999999999999"
"5242","NPY5R","0.0970914316536927"
"5243","TKTL2","0.449595887851128"
"5244","TMA16","0.947916211311687"
"5245","MARCH1","0.709281690647456"
"5246","TRIM61","NaN"
"5247","FAM218A","0.2942505182063"
"5248","TRIM60","0.947916211311687"
"5249","TMEM192","1"
"5250","KLHL2","0.709281690647456"
"5251","MSMO1","0.999999999999999"
"5252","CPE","1"
"5253","TLL1","0.373998841385755"
"5254","SPOCK3","0.999999999999998"
"5255","ANXA10","1"
"5256","DDX60","0.999999999999998"
"5257","DDX60L","0.883176951771437"
"5258","PALLD","0.909648954425822"
"5259","CBR4","NaN"
"5260","SH3RF1","0.999999999999999"
"5261","NEK1","NaN"
"5262","CLCN3","0.421839281925926"
"5263","C4orf27","NaN"
"5264","MFAP3L","NaN"
"5265","AADAT","0.536446088618447"
"5266","HSP90AA6P","NaN"
"5267","GALNTL6","0.999999999999999"
"5268","GALNT7","0.999999999999998"
"5269","HMGB2","0.536446088618447"
"5270","SAP30","NaN"
"5271","SCRG1","NaN"
"5272","HAND2","1"
"5273","HAND2-AS1","NaN"
"5274","MORF4","0.947916211311687"
"5275","FBXO8","0.999999999999999"
"5276","CEP44","0.999999999999998"
"5277","HPGD","0.909648954425822"
"5278","GLRA3","0.536446088618447"
"5279","ADAM29","0.449595887851128"
"5280","GPM6A","1"
"5281","WDR17","0.999999999999999"
"5282","SPATA4","0.947916211311687"
"5283","ASB5","0.421839281925926"
"5284","SPCS3","0.421839281925926"
"5285","VEGFC","0.883176951771437"
"5286","NEIL3","0.909648954425822"
"5287","AGA","0.999999999999999"
"5288","AC108142.1","0.999999999999999"
"5289","TENM3","0.449831466615584"
"5290","MIR1305","NaN"
"5291","AC114798.1","NaN"
"5292","DCTD","0.536446088618447"
"5293","FAM92A1P2","1"
"5294","WWC2","0.999999999999999"
"5295","CLDN22","NaN"
"5296","CLDN24","NaN"
"5297","CDKN2AIP","0.536446088618447"
"5298","ING2","NaN"
"5299","RWDD4","0.947916211311687"
"5300","TRAPPC11","0.947916211311687"
"5301","STOX2","0.536446088618447"
"5302","ENPP6","0.999999999999999"
"5303","RP11-162O12.2","NaN"
"5304","RP11-290F5.2","NaN"
"5305","RP11-290F5.1","NaN"
"5306","IRF2","0.883176951771437"
"5307","CASP3","1"
"5308","PRIMPOL","1"
"5309","ACSL1","0.999999999999999"
"5310","HELT","0.709281690647456"
"5311","SLC25A4","0.947916211311687"
"5312","SNX25","NaN"
"5313","LRP2BP","NaN"
"5314","ANKRD37","0.999999999999999"
"5315","UFSP2","NaN"
"5316","C4orf47","0.421839281925926"
"5317","CCDC110","1"
"5318","PDLIM3","0.536446088618447"
"5319","SORBS2","0.909648954425822"
"5320","TLR3","0.5252412886809"
"5321","FAM149A","NaN"
"5322","CYP4V2","NaN"
"5323","KLKB1","NaN"
"5324","F11","0.947916211311687"
"5325","RP11-215A19.2","NaN"
"5326","MTNR1A","0.999999999999999"
"5327","FAT1","0.0881203937639616"
"5328","ZFP42","0.883176951771437"
"5329","TRIML2","0.999999999999999"
"5330","TRIML1","0.293729577039017"
"5331","HSP90AA4P","NaN"
"5332","FRG1","NaN"
"5333","TUBB7P","0.909648954425822"
"5334","FRG2","0.947916211311687"
"5335","PLEKHG4B","0.0970914316536927"
"5336","LRRC14B","0.947916211311687"
"5337","CCDC127","0.947916211311687"
"5338","SDHA","0.999999999999999"
"5339","PDCD6","0.909648954425822"
"5340","AHRR","0.947916211311687"
